District,Crop,Year,Predicted_Production
Ganganagar,other kharif pulses,2025,382.24
Ganganagar,other misc. pulses,2025,382.24
Ganganagar,other oilseeds,2025,1340.48
Ganganagar,other rabi pulses,2025,1236.29
Ganganagar,other vegetables,2025,1417.28
Ganganagar,pigeonpeas,2025,644.86
Ganganagar,pomegranate,2025,815.13
Ganganagar,potato,2025,5056.21
Ganganagar,ragi,2025,1467.89
Ganganagar,rapeseed &mustard,2025,684.18
Ganganagar,rice,2025,3226.32
Ganganagar,safflower,2025,564.44
Ganganagar,samai,2025,127.06
Ganganagar,sesamum,2025,342.24
Ganganagar,small millets,2025,2610.33
Ganganagar,soyabean,2025,1229.41
Ganganagar,sugarcane,2025,1925.74
Ganganagar,sunflower,2025,1001.62
Ganganagar,sweet potato,2025,675.29
Ganganagar,tobacco,2025,1261.63
Ganganagar,tomato,2025,11664.59
Ganganagar,turmeric,2025,154.28
Ganganagar,varagu,2025,137.19
Ganganagar,wheat,2025,597.72
Ganganagar,barley,2025,4590.18
Ganganagar,dry ginger,2025,724.89
Ganganagar,other  rabi pulses,2025,2463.23
Ganganagar,peas & beans (pulses),2025,330.01
Ganganagar,sannhamp,2025,44.87
Ganganagar,guar seed,2025,3410.17
Ganganagar,jute,2025,776.69
Ganganagar,moth,2025,2130.39
Ganganagar,oilseeds total,2025,2946.44
Ganganagar,total foodgrain,2025,3785.95
Ganganagar,other cereals & millets,2025,608.45
Ganganagar,pulses total,2025,6498.13
Ganganagar,grapes,2025,4337.24
Ganganagar,niger seed,2025,119.56
Ganganagar,coconut,2025,2228.76
Ganganagar,kapas,2025,3335.38
Ganganagar,tapioca,2025,1211.6
Ganganagar,arecanut,2025,1766.86
Ganganagar,bitter gourd,2025,281.42
Ganganagar,black pepper,2025,364.64
Ganganagar,cashewnut raw,2025,871.74
Ganganagar,drum stick,2025,705.16
Ganganagar,jack fruit,2025,403.51
Ganganagar,papaya,2025,8086.58
Ganganagar,pineapple,2025,7675.48
Ganganagar,pump kin,2025,3392.83
Ganganagar,rubber,2025,564.44
Ganganagar,snak guard,2025,2054.01
Ganganagar,watermelon,2025,134.79
Ganganagar,korra,2025,1747.6
Ganganagar,lemon,2025,820.31
Ganganagar,sapota,2025,9039.4
Ganganagar,cond-spcs other,2025,9.49
Ganganagar,paddy,2025,10500.14
Ganganagar,cauliflower,2025,851.0
Ganganagar,khesari,2025,3354.12
Ganganagar,other citrus fruit,2025,540.3
Ganganagar,arcanut (processed),2025,1766.86
Ganganagar,atcanut (raw),2025,2968.55
Ganganagar,cardamom,2025,976.72
Ganganagar,cashewnut processed,2025,723.52
Ganganagar,carrot,2025,728.27
Ganganagar,redish,2025,15.67
Ganganagar,peas  (vegetable),2025,330.01
Ganganagar,ash gourd,2025,1998.01
Ganganagar,beet root,2025,109.51
Ganganagar,lab-lab,2025,1718.32
Ganganagar,ribed guard,2025,7.29
Ganganagar,yam,2025,597.72
Ganganagar,jute & mesta,2025,1463.83
Ganganagar,colocosia,2025,2787.09
Ganganagar,tea,2025,1145.15
Ganganagar,apple,2025,1766.86
Ganganagar,peach,2025,771.07
Ganganagar,pear,2025,632.92
Ganganagar,plums,2025,765.85
Ganganagar,turnip,2025,138.75
Ganganagar,coffee,2025,3262.53
Ganganagar,bean,2025,92.23
Ganganagar,jobster,2025,403.51
Ganganagar,perilla,2025,324.0
Ganganagar,rajmash kholar,2025,1294.7
Ganganagar,ricebean (nagadal),2025,564.44
Ganganagar,litchi,2025,244.66
Ganganagar,peas (vegetable),2025,330.01
Ganganagar,ber,2025,177.86
Ganganagar,other dry fruit,2025,540.3
Ganjam,bajra,2025,907.19
Ganjam,banana,2025,2989.58
Ganjam,beans & mutter(vegetable),2025,127.28
Ganjam,bhindi,2025,620.58
Ganjam,blackgram,2025,934.83
Ganjam,bottle gourd,2025,904.72
Ganjam,brinjal,2025,10058.58
Ganjam,cabbage,2025,1186.93
Ganjam,cashewnut,2025,583.96
Ganjam,castor seed,2025,900.3
Ganjam,chickpea,2025,1103.37
Ganjam,citrus fruit,2025,1053.46
Ganjam,coriander,2025,100.54
Ganjam,cotton,2025,6345.66
Ganjam,cowpea(lobia),2025,2037.72
Ganjam,cucumber,2025,2037.72
Ganjam,dry chillies,2025,3445.3
Ganjam,garlic,2025,812.49
Ganjam,ginger,2025,3055.18
Ganjam,groundnut,2025,3634.73
Ganjam,horse-gram,2025,222.24
Ganjam,jowar,2025,248.55
Ganjam,lentil,2025,384.81
Ganjam,linseed,2025,259.07
Ganjam,maize,2025,1936.51
Ganjam,mango,2025,1860.06
Ganjam,mesta,2025,3711.53
Ganjam,mungbean,2025,10311.48
Ganjam,onion,2025,3592.15
Ganjam,orange,2025,3819.17
Ganjam,other fibres,2025,433.37
Ganjam,other fresh fruits,2025,467.03
Ganjam,other kharif pulses,2025,282.2
Ganjam,other misc. pulses,2025,282.2
Ganjam,other oilseeds,2025,1341.7
Ganjam,other rabi pulses,2025,1237.51
Ganjam,other vegetables,2025,1418.5
Ganjam,pigeonpeas,2025,2384.03
Ganjam,pomegranate,2025,400.35
Ganjam,potato,2025,1132.73
Ganjam,ragi,2025,1545.35
Ganjam,rapeseed &mustard,2025,28.67
Ganjam,rice,2025,1691.1
Ganjam,safflower,2025,564.44
Ganjam,samai,2025,126.97
Ganjam,sesamum,2025,451.03
Ganjam,small millets,2025,5943.37
Ganjam,soyabean,2025,1350.27
Ganjam,sugarcane,2025,1925.74
Ganjam,sunflower,2025,483.97
Ganjam,sweet potato,2025,753.92
Ganjam,tobacco,2025,1249.1
Ganjam,tomato,2025,11664.59
Ganjam,turmeric,2025,264.73
Ganjam,varagu,2025,253.3
Ganjam,wheat,2025,186.69
Ganjam,barley,2025,4169.52
Ganjam,dry ginger,2025,617.14
Ganjam,other  rabi pulses,2025,2614.12
Ganjam,peas & beans (pulses),2025,243.49
Ganjam,sannhamp,2025,44.78
Ganjam,guar seed,2025,2785.46
Ganjam,jute,2025,776.69
Ganjam,moth,2025,4307.14
Ganjam,oilseeds total,2025,2897.71
Ganjam,total foodgrain,2025,3785.95
Ganjam,other cereals & millets,2025,626.44
Ganjam,pulses total,2025,6088.57
Ganjam,grapes,2025,3318.75
Ganjam,niger seed,2025,90.66
Ganjam,coconut,2025,2212.81
Ganjam,kapas,2025,3335.38
Ganjam,tapioca,2025,1269.04
Ganjam,arecanut,2025,690.42
Ganjam,bitter gourd,2025,281.42
Ganjam,black pepper,2025,364.64
Ganjam,cashewnut raw,2025,848.54
Ganjam,drum stick,2025,2038.7
Ganjam,jack fruit,2025,265.13
Ganjam,papaya,2025,8086.58
Ganjam,pineapple,2025,7260.7
Ganjam,pump kin,2025,3578.07
Ganjam,rubber,2025,564.44
Ganjam,snak guard,2025,4514.37
Ganjam,watermelon,2025,247.69
Ganjam,korra,2025,1747.6
Ganjam,lemon,2025,820.31
Ganjam,sapota,2025,9035.11
Ganjam,cond-spcs other,2025,100.54
Ganjam,paddy,2025,10500.14
Ganjam,cauliflower,2025,830.16
Ganjam,khesari,2025,3354.12
Ganjam,other citrus fruit,2025,558.29
Ganjam,arcanut (processed),2025,690.42
Ganjam,atcanut (raw),2025,1802.63
Ganjam,cardamom,2025,953.91
Ganjam,cashewnut processed,2025,702.85
Ganjam,carrot,2025,702.84
Ganjam,redish,2025,8.42
Ganjam,peas  (vegetable),2025,243.49
Ganjam,ash gourd,2025,844.95
Ganjam,beet root,2025,109.51
Ganjam,lab-lab,2025,1718.32
Ganjam,ribed guard,2025,0.04
Ganjam,yam,2025,186.69
Ganjam,jute & mesta,2025,1463.83
Ganjam,colocosia,2025,2782.58
Ganjam,tea,2025,1161.62
Ganjam,apple,2025,690.42
Ganjam,peach,2025,684.55
Ganjam,pear,2025,546.4
Ganjam,plums,2025,351.07
Ganjam,turnip,2025,256.76
Ganjam,coffee,2025,3258.02
Ganjam,bean,2025,127.28
Ganjam,jobster,2025,265.13
Ganjam,perilla,2025,245.29
Ganjam,rajmash kholar,2025,1207.74
Ganjam,ricebean (nagadal),2025,564.44
Ganjam,litchi,2025,259.07
Ganjam,peas (vegetable),2025,243.49
Ganjam,ber,2025,177.86
Ganjam,other dry fruit,2025,558.29
Garhchiroli,bajra,2025,922.01
Garhchiroli,banana,2025,2921.77
Garhchiroli,beans & mutter(vegetable),2025,122.21
Garhchiroli,bhindi,2025,592.28
Garhchiroli,blackgram,2025,538.04
Garhchiroli,bottle gourd,2025,528.75
Garhchiroli,brinjal,2025,9911.23
Garhchiroli,cabbage,2025,1186.93
Garhchiroli,cashewnut,2025,583.96
Garhchiroli,castor seed,2025,900.3
Garhchiroli,chickpea,2025,2027.48
Garhchiroli,citrus fruit,2025,1417.8
Garhchiroli,coriander,2025,100.54
Garhchiroli,cotton,2025,7521.58
Garhchiroli,cowpea(lobia),2025,2037.72
Garhchiroli,cucumber,2025,2037.72
Garhchiroli,dry chillies,2025,3445.3
Garhchiroli,garlic,2025,812.49
Garhchiroli,ginger,2025,2597.96
Garhchiroli,groundnut,2025,1297.2
Garhchiroli,horse-gram,2025,211.93
Garhchiroli,jowar,2025,648.46
Garhchiroli,lentil,2025,701.85
Garhchiroli,linseed,2025,470.64
Garhchiroli,maize,2025,4130.87
Garhchiroli,mango,2025,4193.93
Garhchiroli,mesta,2025,1314.0
Garhchiroli,mungbean,2025,2129.06
Garhchiroli,onion,2025,3082.88
Garhchiroli,orange,2025,3614.65
Garhchiroli,other fibres,2025,523.21
Garhchiroli,other fresh fruits,2025,556.87
Garhchiroli,other kharif pulses,2025,412.83
Garhchiroli,other misc. pulses,2025,404.0
Garhchiroli,other oilseeds,2025,985.66
Garhchiroli,other rabi pulses,2025,904.83
Garhchiroli,other vegetables,2025,1085.82
Garhchiroli,pigeonpeas,2025,2322.71
Garhchiroli,pomegranate,2025,394.43
Garhchiroli,potato,2025,1186.46
Garhchiroli,ragi,2025,1326.21
Garhchiroli,rapeseed &mustard,2025,199.38
Garhchiroli,rice,2025,4233.78
Garhchiroli,safflower,2025,291.83
Garhchiroli,samai,2025,106.54
Garhchiroli,sesamum,2025,866.65
Garhchiroli,small millets,2025,6057.3
Garhchiroli,soyabean,2025,3639.39
Garhchiroli,sugarcane,2025,5808.0
Garhchiroli,sunflower,2025,367.57
Garhchiroli,sweet potato,2025,737.83
Garhchiroli,tobacco,2025,1017.79
Garhchiroli,tomato,2025,11664.59
Garhchiroli,turmeric,2025,264.73
Garhchiroli,varagu,2025,253.3
Garhchiroli,wheat,2025,911.98
Garhchiroli,barley,2025,4523.36
Garhchiroli,dry ginger,2025,617.14
Garhchiroli,other  rabi pulses,2025,4160.16
Garhchiroli,peas & beans (pulses),2025,243.49
Garhchiroli,sannhamp,2025,44.78
Garhchiroli,guar seed,2025,2773.91
Garhchiroli,jute,2025,773.02
Garhchiroli,moth,2025,1824.01
Garhchiroli,oilseeds total,2025,2788.17
Garhchiroli,total foodgrain,2025,3785.95
Garhchiroli,other cereals & millets,2025,1014.86
Garhchiroli,pulses total,2025,6613.2
Garhchiroli,grapes,2025,2145.36
Garhchiroli,niger seed,2025,87.3
Garhchiroli,coconut,2025,2577.15
Garhchiroli,kapas,2025,3347.62
Garhchiroli,tapioca,2025,1252.95
Garhchiroli,arecanut,2025,690.42
Garhchiroli,bitter gourd,2025,281.76
Garhchiroli,black pepper,2025,364.64
Garhchiroli,cashewnut raw,2025,848.54
Garhchiroli,drum stick,2025,2038.7
Garhchiroli,jack fruit,2025,254.82
Garhchiroli,papaya,2025,8086.58
Garhchiroli,pineapple,2025,7260.7
Garhchiroli,pump kin,2025,3977.82
Garhchiroli,rubber,2025,291.83
Garhchiroli,snak guard,2025,4621.94
Garhchiroli,watermelon,2025,247.69
Garhchiroli,korra,2025,1874.31
Garhchiroli,lemon,2025,1077.27
Garhchiroli,sapota,2025,9055.23
Garhchiroli,cond-spcs other,2025,100.54
Garhchiroli,paddy,2025,10500.14
Garhchiroli,cauliflower,2025,830.16
Garhchiroli,khesari,2025,3366.36
Garhchiroli,other citrus fruit,2025,934.59
Garhchiroli,arcanut (processed),2025,690.42
Garhchiroli,atcanut (raw),2025,1817.45
Garhchiroli,cardamom,2025,959.65
Garhchiroli,cashewnut processed,2025,702.85
Garhchiroli,carrot,2025,708.58
Garhchiroli,redish,2025,32.14
Garhchiroli,peas  (vegetable),2025,243.49
Garhchiroli,ash gourd,2025,844.95
Garhchiroli,beet root,2025,104.1
Garhchiroli,lab-lab,2025,1865.41
Garhchiroli,ribed guard,2025,4.23
Garhchiroli,yam,2025,911.98
Garhchiroli,jute & mesta,2025,1460.16
Garhchiroli,colocosia,2025,3104.06
Garhchiroli,tea,2025,961.17
Garhchiroli,apple,2025,690.42
Garhchiroli,peach,2025,684.55
Garhchiroli,pear,2025,546.4
Garhchiroli,plums,2025,351.15
Garhchiroli,turnip,2025,256.76
Garhchiroli,coffee,2025,3579.5
Garhchiroli,bean,2025,122.21
Garhchiroli,jobster,2025,254.82
Garhchiroli,perilla,2025,245.29
Garhchiroli,rajmash kholar,2025,1107.49
Garhchiroli,ricebean (nagadal),2025,291.83
Garhchiroli,litchi,2025,470.64
Garhchiroli,peas (vegetable),2025,243.49
Garhchiroli,ber,2025,171.43
Garhchiroli,other dry fruit,2025,934.59
Garhwa,bajra,2025,758.97
Garhwa,banana,2025,2623.73
Garhwa,beans & mutter(vegetable),2025,322.85
Garhwa,bhindi,2025,477.07
Garhwa,blackgram,2025,607.23
Garhwa,bottle gourd,2025,597.94
Garhwa,brinjal,2025,9948.97
Garhwa,cabbage,2025,1140.99
Garhwa,cashewnut,2025,474.35
Garhwa,castor seed,2025,744.68
Garhwa,chickpea,2025,1933.8
Garhwa,citrus fruit,2025,1366.56
Garhwa,coriander,2025,101.02
Garhwa,cotton,2025,7521.58
Garhwa,cowpea(lobia),2025,750.09
Garhwa,cucumber,2025,750.09
Garhwa,dry chillies,2025,933.18
Garhwa,garlic,2025,342.79
Garhwa,ginger,2025,2513.79
Garhwa,groundnut,2025,1142.37
Garhwa,horse-gram,2025,1311.1
Garhwa,jowar,2025,648.46
Garhwa,lentil,2025,705.47
Garhwa,linseed,2025,470.83
Garhwa,maize,2025,5042.82
Garhwa,mango,2025,4890.06
Garhwa,mesta,2025,1044.62
Garhwa,mungbean,2025,2129.06
Garhwa,onion,2025,2998.35
Garhwa,orange,2025,3525.82
Garhwa,other fibres,2025,523.21
Garhwa,other fresh fruits,2025,556.87
Garhwa,other kharif pulses,2025,412.83
Garhwa,other misc. pulses,2025,404.0
Garhwa,other oilseeds,2025,683.21
Garhwa,other rabi pulses,2025,602.38
Garhwa,other vegetables,2025,783.37
Garhwa,pigeonpeas,2025,2329.7
Garhwa,pomegranate,2025,653.16
Garhwa,potato,2025,4580.19
Garhwa,ragi,2025,799.02
Garhwa,rapeseed &mustard,2025,548.17
Garhwa,rice,2025,9622.41
Garhwa,safflower,2025,291.83
Garhwa,samai,2025,79.03
Garhwa,sesamum,2025,1008.95
Garhwa,small millets,2025,6394.94
Garhwa,soyabean,2025,3639.39
Garhwa,sugarcane,2025,5942.39
Garhwa,sunflower,2025,113.97
Garhwa,sweet potato,2025,723.7
Garhwa,tobacco,2025,377.16
Garhwa,tomato,2025,11664.59
Garhwa,turmeric,2025,175.2
Garhwa,varagu,2025,165.03
Garhwa,wheat,2025,4637.51
Garhwa,barley,2025,5585.06
Garhwa,dry ginger,2025,463.96
Garhwa,other  rabi pulses,2025,4160.16
Garhwa,peas & beans (pulses),2025,45.15
Garhwa,sannhamp,2025,10.57
Garhwa,guar seed,2025,2377.61
Garhwa,jute,2025,780.21
Garhwa,moth,2025,1554.25
Garhwa,oilseeds total,2025,2759.55
Garhwa,total foodgrain,2025,3785.95
Garhwa,other cereals & millets,2025,1014.86
Garhwa,pulses total,2025,8115.97
Garhwa,grapes,2025,2061.19
Garhwa,niger seed,2025,87.3
Garhwa,coconut,2025,2525.91
Garhwa,kapas,2025,3354.81
Garhwa,tapioca,2025,1175.68
Garhwa,arecanut,2025,636.62
Garhwa,bitter gourd,2025,252.78
Garhwa,black pepper,2025,364.64
Garhwa,cashewnut raw,2025,717.55
Garhwa,drum stick,2025,751.07
Garhwa,jack fruit,2025,1311.1
Garhwa,papaya,2025,8086.58
Garhwa,pineapple,2025,7531.51
Garhwa,pump kin,2025,4112.12
Garhwa,rubber,2025,291.83
Garhwa,snak guard,2025,4791.46
Garhwa,watermelon,2025,160.68
Garhwa,korra,2025,1881.5
Garhwa,lemon,2025,1080.89
Garhwa,sapota,2025,9055.23
Garhwa,cond-spcs other,2025,101.02
Garhwa,paddy,2025,10500.14
Garhwa,cauliflower,2025,697.49
Garhwa,khesari,2025,3373.55
Garhwa,other citrus fruit,2025,934.59
Garhwa,arcanut (processed),2025,636.62
Garhwa,atcanut (raw),2025,1657.28
Garhwa,cardamom,2025,887.3
Garhwa,cashewnut processed,2025,584.44
Garhwa,carrot,2025,632.25
Garhwa,redish,2025,41.06
Garhwa,peas  (vegetable),2025,45.15
Garhwa,ash gourd,2025,781.02
Garhwa,beet root,2025,199.59
Garhwa,lab-lab,2025,1872.6
Garhwa,ribed guard,2025,11.19
Garhwa,yam,2025,4637.51
Garhwa,jute & mesta,2025,1467.35
Garhwa,colocosia,2025,3058.0
Garhwa,tea,2025,537.32
Garhwa,apple,2025,636.62
Garhwa,peach,2025,486.21
Garhwa,pear,2025,348.06
Garhwa,plums,2025,621.96
Garhwa,turnip,2025,168.49
Garhwa,coffee,2025,3533.44
Garhwa,bean,2025,322.85
Garhwa,jobster,2025,1311.1
Garhwa,perilla,2025,46.95
Garhwa,rajmash kholar,2025,798.55
Garhwa,ricebean (nagadal),2025,291.83
Garhwa,litchi,2025,470.83
Garhwa,peas (vegetable),2025,45.15
Garhwa,ber,2025,181.24
Garhwa,other dry fruit,2025,934.59
Garhwal,bajra,2025,859.78
Garhwal,banana,2025,1923.99
Garhwal,beans & mutter(vegetable),2025,322.85
Garhwal,bhindi,2025,477.07
Garhwal,blackgram,2025,2658.87
Garhwal,bottle gourd,2025,2578.9
Garhwal,brinjal,2025,10726.25
Garhwal,cabbage,2025,843.23
Garhwal,cashewnut,2025,112.31
Garhwal,castor seed,2025,157.95
Garhwal,chickpea,2025,260.27
Garhwal,citrus fruit,2025,1079.51
Garhwal,coriander,2025,27.02
Garhwal,cotton,2025,7521.58
Garhwal,cowpea(lobia),2025,300.29
Garhwal,cucumber,2025,300.29
Garhwal,dry chillies,2025,143.71
Garhwal,garlic,2025,342.79
Garhwal,ginger,2025,2465.65
Garhwal,groundnut,2025,805.34
Garhwal,horse-gram,2025,1310.48
Garhwal,jowar,2025,63.24
Garhwal,lentil,2025,911.34
Garhwal,linseed,2025,183.35
Garhwal,maize,2025,5360.49
Garhwal,mango,2025,5135.21
Garhwal,mesta,2025,731.67
Garhwal,mungbean,2025,2268.76
Garhwal,onion,2025,3169.98
Garhwal,orange,2025,3647.56
Garhwal,other fibres,2025,443.12
Garhwal,other fresh fruits,2025,484.34
Garhwal,other kharif pulses,2025,392.97
Garhwal,other misc. pulses,2025,383.23
Garhwal,other oilseeds,2025,412.89
Garhwal,other rabi pulses,2025,365.6
Garhwal,other vegetables,2025,543.68
Garhwal,pigeonpeas,2025,286.76
Garhwal,pomegranate,2025,653.16
Garhwal,potato,2025,4510.46
Garhwal,ragi,2025,938.58
Garhwal,rapeseed &mustard,2025,622.18
Garhwal,rice,2025,23875.01
Garhwal,safflower,2025,291.83
Garhwal,samai,2025,79.56
Garhwal,sesamum,2025,1236.18
Garhwal,small millets,2025,11629.58
Garhwal,soyabean,2025,1694.13
Garhwal,sugarcane,2025,2302.73
Garhwal,sunflower,2025,111.38
Garhwal,sweet potato,2025,356.91
Garhwal,tobacco,2025,345.54
Garhwal,tomato,2025,11664.59
Garhwal,turmeric,2025,179.96
Garhwal,varagu,2025,169.79
Garhwal,wheat,2025,743.01
Garhwal,barley,2025,6637.3
Garhwal,dry ginger,2025,463.96
Garhwal,other  rabi pulses,2025,378.91
Garhwal,peas & beans (pulses),2025,45.15
Garhwal,sannhamp,2025,11.1
Garhwal,guar seed,2025,1926.48
Garhwal,jute,2025,890.19
Garhwal,moth,2025,1295.45
Garhwal,oilseeds total,2025,2923.82
Garhwal,total foodgrain,2025,3785.95
Garhwal,other cereals & millets,2025,187.94
Garhwal,pulses total,2025,8288.14
Garhwal,grapes,2025,2002.24
Garhwal,niger seed,2025,108.25
Garhwal,coconut,2025,3080.92
Garhwal,kapas,2025,3420.44
Garhwal,tapioca,2025,838.92
Garhwal,arecanut,2025,1167.28
Garhwal,bitter gourd,2025,252.78
Garhwal,black pepper,2025,364.64
Garhwal,cashewnut raw,2025,163.06
Garhwal,drum stick,2025,301.27
Garhwal,jack fruit,2025,1310.48
Garhwal,papaya,2025,8086.58
Garhwal,pineapple,2025,7531.51
Garhwal,pump kin,2025,4284.3
Garhwal,rubber,2025,291.83
Garhwal,snak guard,2025,9204.87
Garhwal,watermelon,2025,165.44
Garhwal,korra,2025,2035.81
Garhwal,lemon,2025,1264.03
Garhwal,sapota,2025,9023.58
Garhwal,cond-spcs other,2025,27.02
Garhwal,paddy,2025,10500.14
Garhwal,cauliflower,2025,134.05
Garhwal,khesari,2025,3439.18
Garhwal,other citrus fruit,2025,172.57
Garhwal,arcanut (processed),2025,1167.28
Garhwal,atcanut (raw),2025,1789.2
Garhwal,cardamom,2025,589.54
Garhwal,cashewnut processed,2025,149.15
Garhwal,carrot,2025,281.92
Garhwal,redish,2025,41.06
Garhwal,peas  (vegetable),2025,45.15
Garhwal,ash gourd,2025,1048.4
Garhwal,beet root,2025,199.59
Garhwal,lab-lab,2025,1989.25
Garhwal,ribed guard,2025,11.19
Garhwal,yam,2025,735.72
Garhwal,jute & mesta,2025,1577.33
Garhwal,colocosia,2025,3307.17
Garhwal,tea,2025,443.92
Garhwal,apple,2025,1167.28
Garhwal,peach,2025,486.21
Garhwal,pear,2025,348.06
Garhwal,plums,2025,621.96
Garhwal,turnip,2025,173.25
Garhwal,coffee,2025,3838.66
Garhwal,bean,2025,322.85
Garhwal,jobster,2025,1310.48
Garhwal,perilla,2025,46.95
Garhwal,rajmash kholar,2025,899.58
Garhwal,ricebean (nagadal),2025,291.83
Garhwal,litchi,2025,183.35
Garhwal,peas (vegetable),2025,45.15
Garhwal,ber,2025,181.24
Garhwal,other dry fruit,2025,172.57
Gariaband,bajra,2025,850.68
Gariaband,banana,2025,528.0
Gariaband,beans & mutter(vegetable),2025,322.85
Gariaband,bhindi,2025,477.07
Gariaband,blackgram,2025,629.48
Gariaband,bottle gourd,2025,613.31
Gariaband,brinjal,2025,9541.39
Gariaband,cabbage,2025,779.03
Gariaband,cashewnut,2025,48.11
Gariaband,castor seed,2025,20.63
Gariaband,chickpea,2025,754.22
Gariaband,citrus fruit,2025,1347.55
Gariaband,coriander,2025,27.02
Gariaband,cotton,2025,932.26
Gariaband,cowpea(lobia),2025,263.65
Gariaband,cucumber,2025,263.65
Gariaband,dry chillies,2025,82.33
Gariaband,garlic,2025,17.22
Gariaband,ginger,2025,2299.3
Gariaband,groundnut,2025,813.01
Gariaband,horse-gram,2025,221.11
Gariaband,jowar,2025,65.26
Gariaband,lentil,2025,67.16
Gariaband,linseed,2025,191.8
Gariaband,maize,2025,13146.53
Gariaband,mango,2025,12828.64
Gariaband,mesta,2025,731.67
Gariaband,mungbean,2025,2268.76
Gariaband,onion,2025,680.69
Gariaband,orange,2025,1973.24
Gariaband,other fibres,2025,300.68
Gariaband,other fresh fruits,2025,326.13
Gariaband,other kharif pulses,2025,155.48
Gariaband,other misc. pulses,2025,154.5
Gariaband,other oilseeds,2025,341.75
Gariaband,other rabi pulses,2025,295.21
Gariaband,other vegetables,2025,473.29
Gariaband,pigeonpeas,2025,185.66
Gariaband,pomegranate,2025,340.1
Gariaband,potato,2025,590.76
Gariaband,ragi,2025,219.99
Gariaband,rapeseed &mustard,2025,186.9
Gariaband,rice,2025,6634.58
Gariaband,safflower,2025,286.84
Gariaband,samai,2025,78.48
Gariaband,sesamum,2025,307.84
Gariaband,small millets,2025,1630.93
Gariaband,soyabean,2025,1679.46
Gariaband,sugarcane,2025,1289.04
Gariaband,sunflower,2025,208.18
Gariaband,sweet potato,2025,356.91
Gariaband,tobacco,2025,345.5
Gariaband,tomato,2025,11664.59
Gariaband,turmeric,2025,30.67
Gariaband,varagu,2025,27.13
Gariaband,wheat,2025,788.94
Gariaband,barley,2025,5369.09
Gariaband,dry ginger,2025,37.19
Gariaband,other  rabi pulses,2025,315.81
Gariaband,peas & beans (pulses),2025,118.49
Gariaband,sannhamp,2025,11.1
Gariaband,guar seed,2025,248.9
Gariaband,jute,2025,892.49
Gariaband,moth,2025,1295.45
Gariaband,oilseeds total,2025,2113.27
Gariaband,total foodgrain,2025,3785.95
Gariaband,other cereals & millets,2025,161.02
Gariaband,pulses total,2025,6597.82
Gariaband,grapes,2025,1889.35
Gariaband,niger seed,2025,140.17
Gariaband,coconut,2025,3525.82
Gariaband,kapas,2025,3453.12
Gariaband,tapioca,2025,838.92
Gariaband,arecanut,2025,1158.88
Gariaband,bitter gourd,2025,252.78
Gariaband,black pepper,2025,364.64
Gariaband,cashewnut raw,2025,32.22
Gariaband,drum stick,2025,264.63
Gariaband,jack fruit,2025,221.11
Gariaband,papaya,2025,8086.58
Gariaband,pineapple,2025,7218.45
Gariaband,pump kin,2025,2971.99
Gariaband,rubber,2025,286.84
Gariaband,snak guard,2025,926.4
Gariaband,watermelon,2025,25.95
Gariaband,korra,2025,1687.1
Gariaband,lemon,2025,536.29
Gariaband,sapota,2025,9008.23
Gariaband,cond-spcs other,2025,27.02
Gariaband,paddy,2025,10545.13
Gariaband,cauliflower,2025,19.8
Gariaband,khesari,2025,3471.86
Gariaband,other citrus fruit,2025,141.2
Gariaband,arcanut (processed),2025,1158.88
Gariaband,atcanut (raw),2025,1780.45
Gariaband,cardamom,2025,525.34
Gariaband,cashewnut processed,2025,41.35
